"구분","오염원","d15N","d18O","Kendall_Pass","KDE_Pass","center_d15N","center_d18O","delta_d15N","delta_d18O","vector_slope","Denit_Pass","Final_Decision"
"축산계","퇴비 유출수(소)-1",4.31,8.19,FALSE,TRUE,17.8053333333333,5.711,-13.4953333333333,2.479,-0.18369312848886,FALSE,"Drop (Outlier)"
"축산계","나주 가축분뇨",20.92,-8.22,TRUE,TRUE,17.8053333333333,5.711,3.11466666666667,-13.931,-4.47270976027397,FALSE,"Pass (Approved)"
"축산계","장성 분뇨처리수",21.67,6.23,TRUE,TRUE,17.8053333333333,5.711,3.86466666666667,0.519,0.134293600138002,FALSE,"Pass (Approved)"
"축산계","장성 가축처리수",34.14,13.6,FALSE,TRUE,17.8053333333333,5.711,16.3346666666667,7.889,0.482960574646968,FALSE,"Drop (Outlier)"
"축산계","남평퇴비",31.91,29.75,FALSE,FALSE,17.8053333333333,5.711,14.1046666666667,24.039,1.70432953632368,FALSE,"Drop (Outlier)"
"축산계","계분 퇴비",-17.43,54.84,FALSE,FALSE,17.8053333333333,5.711,-35.2353333333333,49.129,-1.39431063515789,FALSE,"Drop (Outlier)"
"축산계","감정천 퇴비유출수(소)",12.17,9.64,TRUE,TRUE,17.8053333333333,5.711,-5.63533333333333,3.929,-0.697208091801727,FALSE,"Pass (Approved)"
"축산계","돈분 액비-2",25.95,13.16,FALSE,TRUE,17.8053333333333,5.711,8.14466666666667,7.449,0.914586232299255,FALSE,"Drop (Outlier)"
"축산계","돈분 하천 방류수-3",17.72,8.82,TRUE,TRUE,17.8053333333333,5.711,-0.0853333333333346,3.109,-36.4335937499995,FALSE,"Pass (Approved)"
"축산계","감정천 퇴비유출수",17.66,10.89,TRUE,TRUE,17.8053333333333,5.711,-0.145333333333333,5.179,-35.6353211009174,FALSE,"Pass (Approved)"
"축산계","감정천 퇴비유출수",18.17,9.27,TRUE,TRUE,17.8053333333333,5.711,0.364666666666668,3.559,9.75959780621568,FALSE,"Pass (Approved)"
"축산계","복암제 상류 인공습지",23.54,53.59,FALSE,FALSE,17.8053333333333,5.711,5.73466666666667,47.879,8.34904673331784,FALSE,"Drop (Outlier)"
"축산계","광주천 부숙퇴비",18.2,4.75,TRUE,TRUE,17.8053333333333,5.711,0.394666666666666,-0.961,-2.43496621621622,FALSE,"Pass (Approved)"
"축산계","만봉천 부숙퇴비(소)",15.31,3.09,TRUE,TRUE,17.8053333333333,5.711,-2.49533333333333,-2.621,1.05036067325675,FALSE,"Pass (Approved)"
"축산계","영산천 부숙퇴비(소)",19.24,8.46,TRUE,TRUE,17.8053333333333,5.711,1.43466666666666,2.749,1.91612453531599,FALSE,"Pass (Approved)"
"축산계","추동천 퇴비",24.47,-0.67,TRUE,TRUE,17.8053333333333,5.711,6.66466666666667,-6.381,-0.957437231169351,FALSE,"Pass (Approved)"
"축산계","돈분퇴비",4.09,16.76,FALSE,TRUE,17.8053333333333,5.711,-13.7153333333333,11.049,-0.805594711515093,FALSE,"Drop (Outlier)"
"축산계","승가교 퇴비(소)",20.93,5.27,TRUE,TRUE,17.8053333333333,5.711,3.12466666666667,-0.441000000000001,-0.141135054405804,FALSE,"Pass (Approved)"
"축산계","남평퇴비",24.39,1.32,TRUE,TRUE,17.8053333333333,5.711,6.58466666666667,-4.391,-0.666852283081907,FALSE,"Pass (Approved)"
"축산계","적치퇴비",6.32,-0.06,TRUE,TRUE,17.8053333333333,5.711,-11.4853333333333,-5.771,0.502466914325517,FALSE,"Pass (Approved)"
"축산계","요천 인근 적치퇴비",31.68,-7.79,FALSE,TRUE,17.8053333333333,5.711,13.8746666666667,-13.501,-0.973068422064194,FALSE,"Drop (Outlier)"
"축산계","적치퇴비",2,-3.04,FALSE,TRUE,17.8053333333333,5.711,-15.8053333333333,-8.751,0.553673865361903,FALSE,"Drop (Outlier)"
"축산계","적치퇴비",15.57,2.06,TRUE,TRUE,17.8053333333333,5.711,-2.23533333333333,-3.651,1.63331345064122,FALSE,"Pass (Approved)"
"축산계","적치퇴비",31.9,-0.34,FALSE,TRUE,17.8053333333333,5.711,14.0946666666667,-6.051,-0.429311323432031,FALSE,"Drop (Outlier)"
"축산계","축사유출수",9.18,-0.3,TRUE,TRUE,17.8053333333333,5.711,-8.62533333333333,-6.011,0.696900602875251,FALSE,"Pass (Approved)"
"축산계","적치퇴비",13.4,24.37,FALSE,TRUE,17.8053333333333,5.711,-4.40533333333333,18.659,-4.23554782082324,FALSE,"Drop (Outlier)"
"축산계","적치퇴비",15.93,15.78,FALSE,TRUE,17.8053333333333,5.711,-1.87533333333333,10.069,-5.36917881265553,FALSE,"Drop (Outlier)"
"축산계","적치퇴비",18.76,3.97,TRUE,TRUE,17.8053333333333,5.711,0.954666666666668,-1.741,-1.82367318435754,FALSE,"Pass (Approved)"
"축산계","적치퇴비",15.11,9.72,TRUE,TRUE,17.8053333333333,5.711,-2.69533333333333,4.009,-1.48738560474895,FALSE,"Pass (Approved)"
"축산계","시판퇴비",19.26,3,TRUE,TRUE,17.8053333333333,5.711,1.45466666666667,-2.711,-1.86365719523373,FALSE,"Pass (Approved)"
"축산계","우분퇴비(만봉천)",15.97,2.65,TRUE,TRUE,17.8053333333333,5.711,-1.83533333333333,-3.061,1.66781692698874,FALSE,"Pass (Approved)"
"축산계","우분퇴비(영산천)",19.62,7.36,TRUE,TRUE,17.8053333333333,5.711,1.81466666666667,1.649,0.908706833210874,FALSE,"Pass (Approved)"
"축산계","우분퇴비(승가교)",21.09,4.13,TRUE,TRUE,17.8053333333333,5.711,3.28466666666667,-1.581,-0.481327379744266,FALSE,"Pass (Approved)"
"축산계","우분퇴비(남평)",24.48,1.67,TRUE,TRUE,17.8053333333333,5.711,6.67466666666667,-4.041,-0.605423491809828,FALSE,"Pass (Approved)"
"축산계","돈분퇴비",17.72,8.82,TRUE,TRUE,17.8053333333333,5.711,-0.0853333333333346,3.109,-36.4335937499995,FALSE,"Pass (Approved)"
"축산계","감정천 퇴비 유출수",17.66,10.89,TRUE,TRUE,17.8053333333333,5.711,-0.145333333333333,5.179,-35.6353211009174,FALSE,"Pass (Approved)"
"축산계","감정천 퇴비 유출수",18.17,9.27,TRUE,TRUE,17.8053333333333,5.711,0.364666666666668,3.559,9.75959780621568,FALSE,"Pass (Approved)"
"토양계","토양-1",0.6,10.9,TRUE,TRUE,2.132,4.56533333333333,-1.532,6.33466666666667,-4.1348999129678,FALSE,"Pass (Approved)"
"토양계","토양-2",0.5,11.1,TRUE,TRUE,2.132,4.56533333333333,-1.632,6.53466666666667,-4.00408496732026,FALSE,"Pass (Approved)"
"토양계","토양-3",0.5,11.1,TRUE,TRUE,2.132,4.56533333333333,-1.632,6.53466666666667,-4.00408496732026,FALSE,"Pass (Approved)"
"토양계","토양-4",4.1,9.6,TRUE,TRUE,2.132,4.56533333333333,1.968,5.03466666666667,2.55826558265583,FALSE,"Pass (Approved)"
"토양계","토양-5",-1.6,9.5,FALSE,TRUE,2.132,4.56533333333333,-3.732,4.93466666666667,-1.3222579492676,FALSE,"Drop (Outlier)"
"토양계","토양-6",-0.1,13.5,FALSE,TRUE,2.132,4.56533333333333,-2.232,8.93466666666667,-4.00298685782557,FALSE,"Drop (Outlier)"
"토양계","토양-7",-0.1,9.9,FALSE,TRUE,2.132,4.56533333333333,-2.232,5.33466666666667,-2.39008363201912,FALSE,"Drop (Outlier)"
"토양계","토양-8",-0.1,8.2,FALSE,TRUE,2.132,4.56533333333333,-2.232,3.63466666666667,-1.6284348864994,FALSE,"Drop (Outlier)"
"토양계","산림유출수-2",-1.7,6.12,FALSE,TRUE,2.132,4.56533333333333,-3.832,1.55466666666667,-0.405706332637439,FALSE,"Drop (Outlier)"
"토양계","산림유출수-1",-1.56,7.06,FALSE,TRUE,2.132,4.56533333333333,-3.692,2.49466666666667,-0.675695196821957,FALSE,"Drop (Outlier)"
"토양계","산림유출수-2",1.95,4.11,TRUE,TRUE,2.132,4.56533333333333,-0.182,-0.455333333333333,2.5018315018315,FALSE,"Pass (Approved)"
"토양계","산림유출수-3",-0.05,3.65,FALSE,TRUE,2.132,4.56533333333333,-2.182,-0.915333333333333,0.419492820042774,FALSE,"Drop (Outlier)"
"토양계","산림유출수-4",0.04,3.48,TRUE,TRUE,2.132,4.56533333333333,-2.092,-1.08533333333333,0.518801784576163,FALSE,"Pass (Approved)"
"토양계","장성천 산림유출수",1.75,7.65,TRUE,TRUE,2.132,4.56533333333333,-0.382,3.08466666666667,-8.07504363001745,FALSE,"Pass (Approved)"
"토양계","광주천 산림유출수",4.34,0.88,TRUE,TRUE,2.132,4.56533333333333,2.208,-3.68533333333333,-1.66908212560387,FALSE,"Pass (Approved)"
"토양계","광주천 산림토(대나무)",3.76,8.43,TRUE,TRUE,2.132,4.56533333333333,1.628,3.86466666666667,2.37387387387387,FALSE,"Pass (Approved)"
"토양계","장성천 산림토",-10.98,5.94,FALSE,FALSE,2.132,4.56533333333333,-13.112,1.37466666666667,-0.104840349806793,FALSE,"Drop (Outlier)"
"토양계","만봉천 산림토",-1.51,4.03,FALSE,TRUE,2.132,4.56533333333333,-3.642,-0.535333333333333,0.146988833974007,FALSE,"Drop (Outlier)"
"토양계","영산천 산림토",-0.08,4.13,FALSE,TRUE,2.132,4.56533333333333,-2.212,-0.435333333333333,0.196805304400241,FALSE,"Drop (Outlier)"
"토양계","동화호 상류01",2.36,-0.6,TRUE,TRUE,2.132,4.56533333333333,0.228,-5.16533333333333,-22.6549707602339,FALSE,"Pass (Approved)"
"토양계","동화호 상류02",1.86,-1.83,TRUE,TRUE,2.132,4.56533333333333,-0.272,-6.39533333333333,23.5122549019608,FALSE,"Pass (Approved)"
"토양계","장남호 상류",7.77,2.4,FALSE,FALSE,2.132,4.56533333333333,5.638,-2.16533333333333,-0.384060541563202,FALSE,"Drop (Outlier)"
"토양계","동화천 상류",0.92,0.08,TRUE,TRUE,2.132,4.56533333333333,-1.212,-4.48533333333333,3.7007700770077,FALSE,"Pass (Approved)"
"토양계","오수천 상류",2.98,0.23,TRUE,TRUE,2.132,4.56533333333333,0.848,-4.33533333333333,-5.1124213836478,FALSE,"Pass (Approved)"
"토양계","산림",-1.17,6.46,FALSE,TRUE,2.132,4.56533333333333,-3.302,1.89466666666667,-0.573793660407834,FALSE,"Drop (Outlier)"
"토양계","산림",5.15,1.73,TRUE,TRUE,2.132,4.56533333333333,3.018,-2.83533333333333,-0.939474265518003,FALSE,"Pass (Approved)"
"토양계","산림",1.17,1.62,TRUE,TRUE,2.132,4.56533333333333,-0.962,-2.94533333333333,3.06167706167706,FALSE,"Pass (Approved)"
